Seq_No,Author,Review_Date,Review_URL,Product_Review,Product_Rating,Product_Version,Purchase_Address,BrndNo,GDNo
183,Altos,11/29/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R37ITASNUJMPP7,"Works great, still trying to become familar with all the functions.",5,"Reviewed in the United States on November 29, 2024
Color: Midnight Aluminum Case with Midnight Sport BandSize: 45mm CaseStyle: M/L - fits 160–210mm wrists",us,2,2
184,jean pierre saldarriaga,11/29/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R3FBY41C0TRP8Q,"excelente calidad, diseno y buen precio",5,"Reviewed in the United States on November 29, 2024
Color: Midnight Aluminum Case with Midnight Sport BandSize: 45mm CaseStyle: M/L - fits 160–210mm wrists",us,2,2
185,ersid,12/1/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R2VUC3HWZ01IGB,it a good apple watch for the price i have the se2 apple watch and it runs good same as 9 but its a bit heavy than the se2 battery is good color is good i change the band  battery life last more than 3 days for me,5,"Reviewed in the United States on December 1, 2024
Color: Midnight Aluminum Case with Midnight Sport BandSize: 45mm CaseStyle: M/L - fits 160–210mm wrists",us,2,2
186,Sankhadip Bhadra,12/1/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R3O7DNTYM66695,"The perfect culmination of style, comfort, and sensors tracking health metrics and vitals 24x7!Besides the stylish watch faces to choose from which gives the watch a new look everytime we change the faces, the multiple sensors tracking our sleep, heart rate, and workouts helps to lead a healthier lifestyle. Sleep apnea detection, notifications and ECG are the two major *features* in this Series 9 that connected hearts whereas discontinuing the ""Blood oxygen level"" measurement following the patent ban was a bummer!Overall, loving the everyday watch experience, watch notifications, watch alarms as well as playing with the exciting watch widgets!HIGHLY SATISFIED WITH THE PRODUCT EXPERIENCE!",5,"Reviewed in the United States on December 1, 2024
Color: Midnight Aluminum Case with Midnight Sport BandSize: 45mm CaseStyle: S/M - fits 140–190mm wrists
One person found this helpful",us,2,2
187,CHG,12/2/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R1RF3KFKJKXOPR,Excellent upgrade from a 4 to 9 version.,5,"Reviewed in the United States on December 2, 2024
Color: Midnight Aluminum Case with Midnight Sport LoopSize: 45mm CaseStyle: One Size - fits 145–220mm wrists",us,2,2
188,Eric M Edmonds,12/2/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/RTUZV8QGKWFCN,100% love this watch.,5,"Reviewed in the United States on December 2, 2024
Color: Midnight Aluminum Case with Midnight Sport BandSize: 41mm CaseStyle: M/L - fits 150–200mm wrists",us,2,2
189,Amazon Customer,12/4/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R3HP02VCP74F85,todo bien con la entrega,5,"Reviewed in the United States on December 4, 2024
Color: Midnight Aluminum Case with Midnight Sport LoopSize: 45mm CaseStyle: One Size - fits 145–220mm wrists",us,2,2
190,thomas easterady,12/5/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R33DUOI05ZLTID,Fast shipping,5,"Reviewed in the United States on December 5, 2024
Color: Silver Aluminum Case with Winter Blue Sport LoopSize: 41mm CaseStyle: One Size - fits 130–200mm wrists",us,2,2
191,Ashley Varnell,12/5/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R8VS5N8QUUO12,"I wear this watch daily !! It keeps me from carrying my phone 24-7! Love this watch !!
https://m.media-amazon.com/images/I/61NE8TiROdL._SY500.jpg
https://m.media-amazon.com/images/I/61NE8TiROdL._SY500.jpg",5,"Reviewed in the United States on December 5, 2024
Color: Midnight Aluminum Case with Midnight Sport BandSize: 45mm CaseStyle: M/L - fits 160–210mm wrists",us,2,2
192,Linda J Cores,12/9/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R2TDV62DK6MNZ2,Love it. Longer lasting battery. Love the new features. Brighter easier to read,5,"Reviewed in the United States on December 9, 2024
Color: Starlight Aluminum Case with Starlight Sport BandSize: 45mm CaseStyle: M/L - fits 160–210mm wrists",us,2,2
193,Andrea Fu,12/9/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R2WQOMC54N1QZ1,"I like it so much! It has a nice color and looks very beautiful. Also, it has a good price for me when I purchase it from Amazon. It's so nice!!!
https://m.media-amazon.com/images/I/61YZ1GUmxvL._SY500.jpg
https://m.media-amazon.com/images/I/61YZ1GUmxvL._SY500.jpg",5,"Reviewed in the United States on December 9, 2024
Color: Starlight Aluminum Case with Starlight Sport BandSize: 41mm CaseStyle: S/M - fits 130–180mm wrists
One person found this helpful",us,2,2
194,Olivia Johnson,12/10/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R3SJAM4E8JL1RW,I loved the watch but the band was not nee,5,"Reviewed in the United States on December 10, 2024
Color: Starlight Aluminum Case with Starlight Sport LoopSize: 41mm CaseStyle: One Size - fits 130–200mm wrists",us,2,2
195,Shawna Chambers,12/12/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R11F2RZ6W9NRF3,"I tell everyone that i bought this watch after a friend told me how it knew when she fell one day and asked if she needed help and wanted it to call her contacts to which she responded no. And, it waited 20 minutes to ask her if she was still okay and if wanted it to call her contacts. I was sold! The heart rate and ECG featured are amazing! Loving it. Having s lil learning curve, but mostly it's easy to use. Charges fast also",5,"Reviewed in the United States on December 12, 2024
Color: Midnight Aluminum Case with Midnight Sport BandSize: 45mm CaseStyle: M/L - fits 160–210mm wrists",us,2,2
196,??,12/12/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R20VSTSA0KY111,??,5,"Reviewed in the United States on December 12, 2024
Color: Starlight Aluminum Case with Starlight Sport BandSize: 45mm CaseStyle: M/L - fits 160–210mm wrists",us,2,2
197,Matthew,12/15/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R3VO9URMC0HYNV,"I love this iwatch works so will with my phone only I should gone with the ultra
https://m.media-amazon.com/images/I/51t-APgMNQL._SY500.jpg
https://m.media-amazon.com/images/I/51t-APgMNQL._SY500.jpg",5,"Reviewed in the United States on December 15, 2024
Color: Silver Aluminum Case with Winter Blue Sport LoopSize: 41mm CaseStyle: One Size - fits 130–200mm wrists",us,2,2
198,Roman S.,12/16/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R3UGWYTVZ23STA,I am super happy with my watch.  I’ve had it for over a year and there have been no problems with it.  It still looks new.,5,"Reviewed in the United States on December 16, 2024
Color: Starlight Aluminum Case with Starlight Sport BandSize: 41mm CaseStyle: S/M - fits 130–180mm wrists",us,2,2
199,SClegg,12/16/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/RT3ESGCXPGCRN,This is my second Apple Watch. The only reason I got a new one is because the battery on my 6 year old watch wasn't holding a charge long enough.  This one is great and seems to be holding a charge well.,5,"Reviewed in the United States on December 16, 2024
Color: Starlight Aluminum Case with Starlight Sport BandSize: 41mm CaseStyle: S/M - fits 130–180mm wrists",us,2,2
200,Allison K.,12/16/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/RVJOXS07TJOR,"Surprised my mom with this for mother’s day this past year, and to say she was excited is an understatement. She uses it everyday and states it’s SUPER easy to navigate.",5,"Reviewed in the United States on December 16, 2024
Color: Silver Aluminum Case with Storm Blue Sport BandSize: 41mm CaseStyle: S/M - fits 130–180mm wrists",us,2,2
201,jennifer reeves,12/17/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R24MXG91LQOBV8,Love the color. Perfect size for small wrists. Great value for the money. Love the new brighter screen. Lightweight. Strong case.,5,"Reviewed in the United States on December 17, 2024
Color: Midnight Aluminum Case with Midnight Sport BandSize: 41mm CaseStyle: S/M - fits 130–180mm wrists",us,2,2
202,BP,12/17/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R311O0YJX9RMLJ,No issues with it.  It works as described.,5,"Reviewed in the United States on December 17, 2024
Color: Pink Aluminum Case with Light Pink Sport LoopSize: 41mm CaseStyle: One Size - fits 130–200mm wrists",us,2,2
203,Love kids,12/17/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/RAZ5EDRRMUZ2G,Everything things worked. Looks great!,5,"Reviewed in the United States on December 17, 2024
Color: Silver Aluminum Case with Winter Blue Sport LoopSize: 41mm CaseStyle: One Size - fits 130–200mm wrists",us,2,2
204,Larry,12/17/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/RP4OIEZ3GA30E,Didn't expect this but the watch allows me to easily review and dismiss unimportant notifications.  I end up spending less time on the screen... by not getting sucked into looking at my phone (and then scrolling through other apps / sites).Watch is great... like it a lot!,5,"Reviewed in the United States on December 17, 2024
Color: Pink Aluminum Case with Light Pink Sport LoopSize: 41mm CaseStyle: One Size - fits 130–200mm wrists",us,2,2
205,Sug,12/18/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R1CMJ7GVFZDLOI,Decided to buy an Apple Watch because of all the features on it that would help me as being a senior citizen. I’m never without  my watch being on. Was easy to program.,5,"Reviewed in the United States on December 18, 2024
Color: Silver Aluminum Case with Winter Blue Sport LoopSize: 41mm CaseStyle: One Size - fits 130–200mm wrists",us,2,2
206,Tyler C.,12/19/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R6DCY2J6ZX5SJ,Bought this for my wife because she would never pick up the phone!  Came packaged well and in great shape.  She loved it. It's just another accessory now.  But at least I can ring her wrist off if I need her! She may lose her phone but she hasn't lost her arm....yet!!!,5,"Reviewed in the United States on December 19, 2024
Color: Starlight Aluminum Case with Starlight Sport BandSize: 45mm CaseStyle: M/L - fits 160–210mm wrists
2 people found this helpful",us,2,2
207,BStein,12/20/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R1DSF16S9JHPH6,"So many options for set-up, I got everything I wanted and then some!",5,"Reviewed in the United States on December 20, 2024
Color: Starlight Aluminum Case with Starlight Sport BandSize: 41mm CaseStyle: M/L - fits 150–200mm wrists",us,2,2
208,Jon and Bria Pape,12/20/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R2GVQMQWXC1XPZ,I love this watch! It’s so light I often forget it on my wrist. I’ve had it for over 6 months and there is not a scratch.  The battery is definitely long lasting! I love that at night it’s dim and in the day it can be so bright! It’s super customizable and I love matching it to my phone and ipad. This watch is definitely worth the money!,5,"Reviewed in the United States on December 20, 2024
Color: Midnight Aluminum Case with Midnight Sport BandSize: 41mm CaseStyle: S/M - fits 130–180mm wrists",us,2,2
209,Ross,12/20/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R2XXKQH2PPUTU9,"Love Apple Watches and great price from seller, replaced my Series 6 with this!  Nice!",5,"Reviewed in the United States on December 20, 2024
Color: Silver Aluminum Case with Winter Blue Sport LoopSize: 41mm CaseStyle: One Size - fits 130–200mm wrists",us,2,2
210,Darren Walker,12/21/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R82GNKB7JHTSB,This replaced my old Apple wTch that was 8 years old.,5,"Reviewed in the United States on December 21, 2024
Color: Midnight Aluminum Case with Midnight Sport BandSize: 45mm CaseStyle: M/L - fits 160–210mm wrists",us,2,2
211,Mary Dale,12/23/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R3KYI3YD00MJB9,Product is exactly what was ordered. Came in a timely manner and is a beautiful watch!,5,"Reviewed in the United States on December 23, 2024
Color: Midnight Aluminum Case with Midnight Sport BandSize: 41mm CaseStyle: M/L - fits 150–200mm wrists",us,2,2
212,Nubia gonzalez,12/24/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R3OSP1E65XZN6C,Funciona perfectamente,5,"Reviewed in the United States on December 24, 2024
Color: Midnight Aluminum Case with Midnight Sport BandSize: 45mm CaseStyle: S/M - fits 140–190mm wrists",us,2,2
213,Russell T,12/26/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R1FV9Y234OY9ZI,Had an Apple Watch Series 7 and wanted the upgrade. This one is better than expected! Very happy with my purchase!,5,"Reviewed in the United States on December 26, 2024
Color: Midnight Aluminum Case with Midnight Sport BandSize: 41mm CaseStyle: S/M - fits 130–180mm wrists",us,2,2
214,Threesons,12/29/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R3GKPUJBZI48WK,Love my watch,5,"Reviewed in the United States on December 29, 2024
Color: Starlight Aluminum Case with Starlight Sport BandSize: 41mm CaseStyle: S/M - fits 130–180mm wrists",us,2,2
215,Rodrigo,12/30/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R2JBGSLM0DC63P,Ótimo,5,"Reviewed in the United States on December 30, 2024
Color: Midnight Aluminum Case with Midnight Sport BandSize: 45mm CaseStyle: M/L - fits 160–210mm wrists",us,2,2
216,scafee,12/30/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R32KKRRDGOA5LF,Helps a lot. I get notifications about texts and find myself using my phone less.,5,"Reviewed in the United States on December 30, 2024
Color: Midnight Aluminum Case with Midnight Sport BandSize: 41mm CaseStyle: M/L - fits 150–200mm wrists",us,2,2
217,NJ Kerr,12/31/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R1QJZ8NWHZC8J6,"I wasn't sure what to get one of my kiddos for the holidays.  I ran across this amazing Apple Watch on amazon and was very impressed with it.  I purchased it for my son for Christmas and he absolutely loves it!  I am so pleased with the price, quality and overall look of the watch.  I love it when I get the right gift for the right kid and this was absolutely the right gift.  I highly recommend this series of Apple Watch to anyone researching and looking to buy one.",5,"Reviewed in the United States on December 31, 2024
Color: Midnight Aluminum Case with Midnight Sport LoopSize: 41mm CaseStyle: One Size - fits 130–200mm wrists",us,2,2
218,Jeanette,12/31/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R2QKQAE4L1JW9I,Lovely watch. I found it cheaper here on Amazon than the Apple site and have not had any issues since purchasing.,5,"Reviewed in the United States on December 31, 2024
Color: Starlight Aluminum Case with Starlight Sport BandSize: 41mm CaseStyle: M/L - fits 150–200mm wrists",us,2,2
219,B. F. Taylor,1/2/2025 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R19J5WZOF4L509,"I actually bought this watch for my husband. He always said he didn’t want one, but he wears it every day!",5,"Reviewed in the United States on January 2, 2025
Color: Silver Aluminum Case with Storm Blue Sport BandSize: 45mm CaseStyle: M/L - fits 160–210mm wrists",us,2,2
220,Xander Doble,1/4/2025 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R3BL0PL9YQVT6W,I was debating on the 9 vs 10 and went with the 9. I don’t regret it as this is very close to the 10 right now and it was on sale when I got it.,5,"Reviewed in the United States on January 4, 2025
Color: Midnight Aluminum Case with Midnight Sport LoopSize: 45mm CaseStyle: One Size - fits 145–220mm wrists",us,2,2
